chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	quantile	prediction
chr1	23630264	23670829	HNRNPR	0	.	23630264	23670829	255,0,255	3.73%	0.8885534
chr1	23685941	23695935	ZNF436	0	.	23685941	23695935	175,80,175	28.75%	0.284564359
chr1	23695490	23698332	ZNF436-AS1	0	.	23695490	23698332	25,230,25	84.83%	0.005795424
chr1	23707554	23751233	TCEA3	0	.	23707554	23751233	125,130,125	48.01%	0.116674805
chr1	23755056	23811061	ASAP3	0	.	23755056	23811061	75,180,75	62.74%	0.049734125
chr1	23832922	23857712	E2F2	0	.	23832922	23857712	100,155,100	50.25%	0.104886263
chr1	23884409	23886285	ID3	0	.	23884409	23886285	255,0,255	6.54%	0.770651918
chr1	23907985	23967058	MDS2	0	.	23907985	23967058	0,255,0	94.31%	0.001224294
chr1	24018269	24022915	RPL11	0	.	24018269	24022915	255,0,255	6.52%	0.770814273
chr1	24069645	24088549	TCEB3	0	.	24069645	24088549	125,130,125	49.82%	0.106849715
chr1	24104895	24114722	PITHD1	0	.	24104895	24114722	200,55,200	13.63%	0.552338304
chr1	24117460	24122029	LYPLA2	0	.	24117460	24122029	150,105,150	30.28%	0.265041563
chr1	24122089	24127271	GALE	0	.	24122089	24127271	175,80,175	25.45%	0.330614056
chr1	24128375	24165110	HMGCL	0	.	24128375	24165110	125,130,125	43.48%	0.146833505
chr1	24171567	24194784	FUCA1	0	.	24171567	24194784	50,205,50	74.08%	0.020190685
chr1	24197016	24285549	CNR2	0	.	24197016	24285549	75,180,75	60.63%	0.057245232
chr1	24285599	24289952	PNRC2	0	.	24285599	24289952	125,130,125	47.39%	0.120428506
chr1	24291294	24307417	SRSF10	0	.	24291294	24307417	125,130,125	46.11%	0.128552538
chr1	24382525	24438665	MYOM3	0	.	24382525	24438665	75,180,75	63.64%	0.046890165
chr1	24446261	24469611	IL22RA1	0	.	24446261	24469611	25,230,25	83.26%	0.007247763
chr1	24480647	24514449	IFNLR1	0	.	24480647	24514449	25,230,25	84.03%	0.006531727
chr1	24645812	24690972	GRHL3	0	.	24645812	24690972	175,80,175	23.63%	0.357401287
chr1	24683489	24743424	STPG1	0	.	24683489	24743424	50,205,50	72.54%	0.023265715
chr1	24742284	24799466	NIPAL3	0	.	24742284	24799466	100,155,100	51.92%	0.096041029
chr1	24829387	24867530	RCAN3	0	.	24829387	24867530	125,130,125	41.28%	0.162058498
chr1	24882602	24935819	NCMAP	0	.	24882602	24935819	100,155,100	50.53%	0.103374891
chr1	24958207	24999758	SRRM1	0	.	24958207	24999758	255,0,255	3.79%	0.887012628
chr1	25071848	25170815	CLIC4	0	.	25071848	25170815	200,55,200	15.31%	0.511630101
chr1	25226002	25291612	RUNX3	0	.	25226002	25291612	255,0,255	9.86%	0.656572009
chr1	25549170	25558993	SYF2	0	.	25549170	25558993	150,105,150	36.09%	0.205320291
chr1	25568728	25664704	RSRP1	0	.	25568728	25664704	25,230,25	83.71%	0.006794672
chr1	25598884	25656936	RHD	0	.	25598884	25656936	25,230,25	82.4%	0.008254663
chr1	25664408	25688852	TMEM50A	0	.	25664408	25688852	150,105,150	32.6%	0.237943984
chr1	25688740	25756683	RHCE	0	.	25688740	25756683	25,230,25	82.29%	0.008358084
chr1	25757388	25826700	TMEM57	0	.	25757388	25826700	200,55,200	11.47%	0.609817299
chr1	25870071	25895377	LDLRAP1	0	.	25870071	25895377	125,130,125	44.86%	0.137087464
chr1	25943959	26112698	MAN1C1	0	.	25943959	26112698	150,105,150	35.95%	0.206581265
chr1	26126667	26144713	SEPN1	0	.	26126667	26144713	125,130,125	43.35%	0.147744846
chr1	26145131	26159432	MTFR1L	0	.	26145131	26159432	175,80,175	26.32%	0.316651874
chr1	26158414	26185903	AUNIP	0	.	26158414	26185903	75,180,75	69%	0.030914905
chr1	26187701	26197744	PAQR7	0	.	26187701	26197744	100,155,100	56.81%	0.072837865
chr1	26210672	26233482	STMN1	0	.	26210672	26233482	255,0,255	7.09%	0.749943798
chr1	26286258	26324648	PAFAH2	0	.	26286258	26324648	125,130,125	46.33%	0.12707812
chr1	26346375	26362955	EXTL1	0	.	26346375	26362955	75,180,75	67.22%	0.035741952
chr1	26363743	26372624	SLC30A2	0	.	26363743	26372624	100,155,100	52.45%	0.093575643
chr1	26377795	26394927	TRIM63	0	.	26377795	26394927	175,80,175	24.18%	0.349286306
chr1	26437664	26452034	PDIK1L	0	.	26437664	26452034	255,0,255	6.22%	0.785073671
chr1	26485511	26489119	FAM110D	0	.	26485511	26489119	75,180,75	62.91%	0.049178042
chr1	26496362	26498551	ZNF593	0	.	26496362	26498551	125,130,125	43.93%	0.143613377
chr1	26503894	26516377	CNKSR1	0	.	26503894	26516377	75,180,75	65.77%	0.040019948
chr1	26517052	26529459	CATSPER4	0	.	26517052	26529459	50,205,50	76.7%	0.015621882
chr1	26560691	26605299	CEP85	0	.	26560691	26605299	150,105,150	34.33%	0.220848025
chr1	26605667	26608007	SH3BGRL3	0	.	26605667	26608007	175,80,175	20.64%	0.401837788
chr1	26607819	26644854	UBXN11	0	.	26607819	26644854	50,205,50	75.91%	0.016923195
chr1	26644448	26647014	CD52	0	.	26644448	26647014	0,255,0	90.05%	0.002351609
chr1	26648350	26680621	AIM1L	0	.	26648350	26680621	125,130,125	49.38%	0.109158012
chr1	26688125	26701013	ZNF683	0	.	26688125	26701013	25,230,25	88.15%	0.003270064
chr1	26737269	26756213	LIN28A	0	.	26737269	26756213	200,55,200	13.84%	0.548033701
chr1	26758773	26797785	DHDDS	0	.	26758773	26797785	255,0,255	5.63%	0.807130939
chr1	26798941	26802463	HMGN2	0	.	26798941	26802463	200,55,200	13.39%	0.559114768
chr1	26856252	26901521	RPS6KA1	0	.	26856252	26901521	200,55,200	11.98%	0.594164658
chr1	27022524	27108595	ARID1A	0	.	27022524	27108595	255,0,255	9.63%	0.661736896
chr1	27113963	27124889	PIGV	0	.	27113963	27124889	125,130,125	47.94%	0.117086721
chr1	27153201	27184093	ZDHHC18	0	.	27153201	27184093	175,80,175	26.47%	0.314387246
chr1	27189633	27190947	SFN	0	.	27189633	27190947	255,0,255	3.98%	0.879282286
chr1	27202624	27216788	GPN2	0	.	27202624	27216788	125,130,125	41.94%	0.157502628
chr1	27216979	27226957	GPATCH3	0	.	27216979	27226957	100,155,100	56.07%	0.0760637
chr1	27226729	27273353	NUDC	0	.	27226729	27273353	175,80,175	22.19%	0.3780492
chr1	27237980	27240457	NR0B2	0	.	27237980	27240457	200,55,200	18.1%	0.451973153
chr1	27276053	27286897	KDF1	0	.	27276053	27286897	100,155,100	50.17%	0.105388
chr1	27320198	27327389	TRNP1	0	.	27320198	27327389	50,205,50	76.42%	0.0161148
chr1	27331511	27339327	FAM46B	0	.	27331511	27339327	125,130,125	45.37%	0.133413385
chr1	27425306	27493472	SLC9A1	0	.	27425306	27493472	150,105,150	31.44%	0.25122217
chr1	27561007	27635110	WDTC1	0	.	27561007	27635110	175,80,175	24.39%	0.346329533
chr1	27648651	27662891	TMEM222	0	.	27648651	27662891	175,80,175	28.91%	0.282642393
chr1	27668513	27680421	SYTL1	0	.	27668513	27680421	100,155,100	58.78%	0.064370282
chr1	27681675	27693383	MAP3K6	0	.	27681675	27693383	125,130,125	49.47%	0.108502689
chr1	27695603	27701315	FCN3	0	.	27695603	27701315	25,230,25	82.47%	0.008201885
chr1	27705666	27709870	CD164L2	0	.	27705666	27709870	75,180,75	60.87%	0.056160029
chr1	27719148	27722318	GPR3	0	.	27719148	27722318	150,105,150	30.6%	0.261745648
chr1	27730730	27816669	WASF2	0	.	27730730	27816669	200,55,200	12.98%	0.56996266
chr1	27860546	27930942	AHDC1	0	.	27860546	27930942	200,55,200	18.42%	0.445284553
chr1	27938575	27961788	FGR	0	.	27938575	27961788	255,0,255	5.28%	0.821152032
chr1	27992572	27998729	IFI6	0	.	27992572	27998729	25,230,25	89.24%	0.002694525
chr1	28052490	28089633	FAM76A	0	.	28052490	28089633	175,80,175	20.45%	0.40529456
chr1	28099694	28150963	STX12	0	.	28099694	28150963	175,80,175	29.51%	0.275271725
chr1	28157289	28178187	PPP1R8	0	.	28157289	28178187	200,55,200	12%	0.593648601
chr1	28199055	28213196	THEMIS2	0	.	28199055	28213196	50,205,50	78.63%	0.012814176
chr1	28218035	28241257	RPA2	0	.	28218035	28241257	175,80,175	23.96%	0.351937806
chr1	28261504	28285668	SMPDL3B	0	.	28261504	28285668	50,205,50	76.12%	0.016661584
chr1	28285973	28294607	XKR8	0	.	28285973	28294607	50,205,50	73.33%	0.021704716
chr1	28296855	28415207	EYA3	0	.	28296855	28415207	200,55,200	14.1%	0.542581852
chr1	28473677	28520447	PTAFR	0	.	28473677	28520447	125,130,125	40.3%	0.170135983
chr1	28525967	28559536	DNAJC8	0	.	28525967	28559536	200,55,200	18.29%	0.447246239
chr1	28562620	28573417	ATPIF1	0	.	28562620	28573417	25,230,25	81.93%	0.00871951
chr1	28586038	28609002	SESN2	0	.	28586038	28609002	175,80,175	25.6%	0.328044676
chr1	28655513	28662476	MED18	0	.	28655513	28662476	200,55,200	12.92%	0.571247816
chr1	28696114	28826881	PHACTR4	0	.	28696114	28826881	125,130,125	45.88%	0.129868193
chr1	28832455	28865812	RCC1	0	.	28832455	28865812	255,0,255	7.91%	0.722297309
chr1	28879597	28905051	TRNAU1AP	0	.	28879597	28905051	200,55,200	14.59%	0.530080133
chr1	28915835	28969597	TAF12	0	.	28915835	28969597	200,55,200	16.13%	0.494200719
chr1	28918712	28921955	RAB42	0	.	28918712	28921955	75,180,75	63.35%	0.047884901
chr1	28995244	29045865	GMEB1	0	.	28995244	29045865	175,80,175	20.12%	0.41108086
chr1	29063133	29096287	YTHDF2	0	.	29063133	29096287	255,0,255	6.36%	0.778612298
chr1	29138654	29190208	OPRD1	0	.	29138654	29190208	175,80,175	27.72%	0.298830153
chr1	29213603	29446553	EPB41	0	.	29213603	29446553	255,0,255	7.28%	0.743759375
chr1	29445940	29450447	TMEM200B	0	.	29445940	29450447	100,155,100	51.32%	0.099239263
chr1	29474255	29508499	SRSF4	0	.	29474255	29508499	175,80,175	20.06%	0.411754328
chr1	29519385	29557454	MECR	0	.	29519385	29557454	150,105,150	39.61%	0.175250741
chr1	29563028	29653325	PTPRU	0	.	29563028	29653325	150,105,150	38.8%	0.181800167
chr1	31184124	31196434	MATN1	0	.	31184124	31196434	150,105,150	37.55%	0.192400288
chr1	31205316	31230667	LAPTM5	0	.	31205316	31230667	125,130,125	47.6%	0.118851058
chr1	31342314	31381608	SDC3	0	.	31342314	31381608	125,130,125	43.63%	0.145644367
chr1	31404353	31538838	PUM1	0	.	31404353	31538838	255,0,255	6.6%	0.769454828
chr1	31652592	31712401	NKAIN1	0	.	31652592	31712401	200,55,200	19.9%	0.414465657
chr1	31732417	31769662	SNRNP40	0	.	31732417	31769662	175,80,175	25.25%	0.333005796
chr1	31769842	31837783	ZCCHC17	0	.	31769842	31837783	175,80,175	25.37%	0.331729559
chr1	31838472	31849697	FABP3	0	.	31838472	31849697	125,130,125	47.97%	0.116867476
chr1	31882412	31907525	SERINC2	0	.	31882412	31907525	75,180,75	64.98%	0.042418006
chr1	32042116	32053288	TINAGL1	0	.	32042116	32053288	100,155,100	59.09%	0.063040472
chr1	32083287	32098119	HCRTR1	0	.	32083287	32098119	150,105,150	32.74%	0.236663373
chr1	32095463	32110497	PEF1	0	.	32095463	32110497	100,155,100	59.1%	0.062961025
chr1	32117848	32169920	COL16A1	0	.	32117848	32169920	125,130,125	41.54%	0.160017905
chr1	32192718	32230494	ADGRB2	0	.	32192718	32230494	150,105,150	33.56%	0.227721193
chr1	32256023	32281652	SPOCD1	0	.	32256023	32281652	25,230,25	86.13%	0.004772317
chr1	32372022	32410457	PTP4A2	0	.	32372022	32410457	200,55,200	11.04%	0.62283417
chr1	32479430	32526451	KHDRBS1	0	.	32479430	32526451	200,55,200	11.95%	0.594818427
chr1	32537632	32568467	TMEM39B	0	.	32537632	32568467	175,80,175	28.7%	0.28517365
chr1	32573639	32642169	KPNA6	0	.	32573639	32642169	200,55,200	18.78%	0.43809818
chr1	32645287	32663886	TXLNA	0	.	32645287	32663886	125,130,125	43.37%	0.147586228
chr1	32665987	32670988	CCDC28B	0	.	32665987	32670988	100,155,100	53.85%	0.086471978
chr1	32671236	32674288	IQCC	0	.	32671236	32674288	25,230,25	86.48%	0.00439791
chr1	32674695	32681797	DCDC2B	0	.	32674695	32681797	50,205,50	73.36%	0.021656519
chr1	32680073	32687972	TMEM234	0	.	32680073	32687972	75,180,75	63.03%	0.048757474
chr1	32687529	32697205	EIF3I	0	.	32687529	32697205	200,55,200	11.97%	0.594313487
chr1	32712834	32714457	FAM167B	0	.	32712834	32714457	100,155,100	54.68%	0.082501125
chr1	32716840	32751766	LCK	0	.	32716840	32751766	255,0,255	2.1%	0.954543216
chr1	32757687	32799236	HDAC1	0	.	32757687	32799236	255,0,255	0.32%	0.999566779
chr1	32799433	32801980	MARCKSL1	0	.	32799433	32801980	125,130,125	44.24%	0.141259873
chr1	32817122	32829913	TSSK3	0	.	32817122	32829913	175,80,175	27.96%	0.295857679
chr1	32826871	32829879	FAM229A	0	.	32826871	32829879	100,155,100	52.83%	0.091907127
chr1	32830704	32860332	BSDC1	0	.	32830704	32860332	150,105,150	37.66%	0.191527593
chr1	32930670	32962287	ZBTB8B	0	.	32930670	32962287	125,130,125	45.71%	0.131325316
chr1	33005028	33071540	ZBTB8A	0	.	33005028	33071540	125,130,125	48.04%	0.116500343
chr1	33065773	33116504	ZBTB8OS	0	.	33065773	33116504	175,80,175	24.93%	0.338556242
chr1	33116743	33151812	RBBP4	0	.	33116743	33151812	255,0,255	4.31%	0.867298197
chr1	33145507	33169197	SYNC	0	.	33145507	33169197	25,230,25	80.32%	0.010744522
chr1	33207486	33240571	KIAA1522	0	.	33207486	33240571	75,180,75	67.99%	0.033386063
chr1	33240840	33283754	YARS	0	.	33240840	33283754	255,0,255	7.73%	0.727770087
chr1	33282368	33324476	S100PBP	0	.	33282368	33324476	100,155,100	58.6%	0.065164925
chr1	33327869	33338083	FNDC5	0	.	33327869	33338083	125,130,125	41.22%	0.162544029
chr1	33351595	33364042	HPCA	0	.	33351595	33364042	200,55,200	18.47%	0.444134593
chr1	33360195	33367039	TMEM54	0	.	33360195	33367039	100,155,100	59.49%	0.061333655
chr1	33402046	33430286	RNF19B	0	.	33402046	33430286	150,105,150	38.38%	0.184753337
chr1	33473585	33546597	AK2	0	.	33473585	33546597	200,55,200	15.01%	0.52008847
chr1	33546705	33586131	AZIN2	0	.	33546705	33586131	100,155,100	56.7%	0.073287153
chr1	33611003	33647660	TRIM62	0	.	33611003	33647660	150,105,150	37.33%	0.194594064
chr1	33722146	33766320	ZNF362	0	.	33722146	33766320	200,55,200	16.39%	0.488293803
chr1	33772367	33786699	A3GALT2	0	.	33772367	33786699	75,180,75	61.43%	0.054156038
chr1	33789224	33896653	PHC2	0	.	33789224	33896653	200,55,200	17.51%	0.463367032
chr1	33938246	33962107	ZSCAN20	0	.	33938246	33962107	75,180,75	62.49%	0.050554458
chr1	33979609	34631443	CSMD2	0	.	33979609	34631443	175,80,175	21.11%	0.39417455
chr1	34326076	34330392	HMGB4	0	.	34326076	34330392	25,230,25	83.77%	0.0067466
chr1	34632484	34684732	C1orf94	0	.	34632484	34684732	75,180,75	61.22%	0.054891217
chr1	35178338	35325417	SMIM12	0	.	35178338	35325417	200,55,200	12.11%	0.590271494
chr1	35220648	35224113	GJB5	0	.	35220648	35224113	100,155,100	58.97%	0.06366412
chr1	35225342	35229325	GJB4	0	.	35225342	35229325	75,180,75	63.1%	0.048512774
chr1	35246790	35251970	GJB3	0	.	35246790	35251970	125,130,125	46.44%	0.12611237
chr1	35258599	35261348	GJA4	0	.	35258599	35261348	125,130,125	48.08%	0.116270042
chr1	35331037	35395186	DLGAP3	0	.	35331037	35395186	175,80,175	23.91%	0.352706699
chr1	35447136	35450954	ZMYM6NB	0	.	35447136	35450954	50,205,50	75.75%	0.017158618
chr1	35449523	35497569	ZMYM6	0	.	35449523	35497569	100,155,100	57.73%	0.069001062
chr1	35525387	35581460	ZMYM1	0	.	35525387	35581460	75,180,75	69.42%	0.029975042
chr1	35641979	35658749	SFPQ	0	.	35641979	35658749	175,80,175	22.48%	0.37371579
chr1	35734568	35887659	ZMYM4	0	.	35734568	35887659	200,55,200	13.84%	0.548051931
chr1	35899091	36023551	KIAA0319L	0	.	35899091	36023551	175,80,175	28.3%	0.291163294
chr1	36023074	36032875	NCDN	0	.	36023074	36032875	175,80,175	29.42%	0.276448574
chr1	36038971	36060929	TFAP2E	0	.	36038971	36060929	125,130,125	40.17%	0.171086772
chr1	36067185	36107445	PSMB2	0	.	36067185	36107445	255,0,255	5.14%	0.828232042
chr1	36179476	36185073	C1orf216	0	.	36179476	36185073	100,155,100	58.52%	0.065361531
chr1	36185819	36235568	CLSPN	0	.	36185819	36235568	175,80,175	24.58%	0.34368966
chr1	36273773	36323491	AGO4	0	.	36273773	36323491	200,55,200	14.04%	0.5439177
chr1	36335409	36395211	AGO1	0	.	36335409	36395211	255,0,255	2.94%	0.921712667
chr1	36396319	36538101	AGO3	0	.	36396319	36538101	255,0,255	7.46%	0.736674037
chr1	36549676	36553876	TEKT2	0	.	36549676	36553876	125,130,125	45.29%	0.13405022
chr1	36554476	36559533	ADPRHL2	0	.	36554476	36559533	150,105,150	36.3%	0.203526364
chr1	36560837	36590821	COL8A2	0	.	36560837	36590821	150,105,150	37.99%	0.188633378
chr1	36602173	36615098	TRAPPC3	0	.	36602173	36615098	255,0,255	7.88%	0.723250328
chr1	36621180	36646450	MAP7D1	0	.	36621180	36646450	125,130,125	43.16%	0.14888564
chr1	36690017	36770958	THRAP3	0	.	36690017	36770958	200,55,200	16.56%	0.483478266
chr1	36771988	36790484	SH3D21	0	.	36771988	36790484	25,230,25	87.78%	0.003503516
chr1	36787632	36789755	EVA1B	0	.	36787632	36789755	125,130,125	49.76%	0.107193279
chr1	36805225	36851497	STK40	0	.	36805225	36851497	175,80,175	25.61%	0.328031398
chr1	36856839	36863493	LSM10	0	.	36856839	36863493	150,105,150	31.9%	0.246346139
chr1	36881428	36916086	OSCP1	0	.	36881428	36916086	125,130,125	41.55%	0.15998332
chr1	36921319	36930038	MRPS15	0	.	36921319	36930038	100,155,100	54.16%	0.085077613
chr1	36931644	36948879	CSF3R	0	.	36931644	36948879	50,205,50	71.67%	0.025274485
chr1	37261128	37499730	GRIK3	0	.	37261128	37499730	200,55,200	13.18%	0.564317362
chr1	37940153	37949980	ZC3H12A	0	.	37940153	37949980	50,205,50	70.56%	0.027676746
chr1	37958176	37980375	MEAF6	0	.	37958176	37980375	175,80,175	22.1%	0.379470648
chr1	38000050	38019903	SNIP1	0	.	38000050	38019903	150,105,150	31.07%	0.255569124
chr1	38022520	38032458	DNALI1	0	.	38022520	38032458	150,105,150	31.03%	0.256307067
chr1	38032417	38061536	GNL2	0	.	38032417	38061536	175,80,175	29%	0.281627171
chr1	38076951	38100595	RSPO1	0	.	38076951	38100595	200,55,200	14.76%	0.525029197
chr1	38147242	38157914	C1orf109	0	.	38147242	38157914	75,180,75	66.77%	0.037002487
chr1	38158090	38175391	CDCA8	0	.	38158090	38175391	175,80,175	22.52%	0.373209594
chr1	38179552	38230805	EPHA10	0	.	38179552	38230805	125,130,125	48.48%	0.11406081
chr1	38259474	38266809	MANEAL	0	.	38259474	38266809	125,130,125	40.06%	0.17200964
chr1	38268616	38273857	YRDC	0	.	38268616	38273857	100,155,100	53.46%	0.088976552
chr1	38272651	38275126	C1orf122	0	.	38272651	38275126	125,130,125	42.07%	0.156723589
chr1	38275239	38325292	MTF1	0	.	38275239	38325292	175,80,175	20.03%	0.41223728
chr1	38326369	38412729	INPP5B	0	.	38326369	38412729	125,130,125	44.74%	0.137737963
chr1	38422647	38456593	SF3A3	0	.	38422647	38456593	255,0,255	7.89%	0.722961805
chr1	38462442	38471278	FHL3	0	.	38462442	38471278	200,55,200	16.27%	0.490873889
chr1	38474930	38490496	UTP11L	0	.	38474930	38490496	255,0,255	6.03%	0.79270367
chr1	38509523	38512450	POU3F1	0	.	38509523	38512450	150,105,150	36.15%	0.20466805
chr1	39303870	39325495	RRAGC	0	.	39303870	39325495	200,55,200	12.26%	0.586796479
chr1	39328636	39347289	MYCBP	0	.	39328636	39347289	255,0,255	7.28%	0.743743862
chr1	39330175	39347289	GJA9	0	.	39330175	39347289	50,205,50	74.66%	0.019010033
chr1	39351479	39407471	RHBDL2	0	.	39351479	39407471	100,155,100	59.33%	0.061977052
chr1	39456895	39471731	AKIRIN1	0	.	39456895	39471731	150,105,150	33.95%	0.224041938
chr1	39491990	39500308	NDUFS5	0	.	39491990	39500308	100,155,100	54.89%	0.081475077
chr1	39546988	39952849	MACF1	0	.	39546988	39952849	255,0,255	4.28%	0.867662396
chr1	39875175	39882154	KIAA0754	0	.	39875175	39882154	50,205,50	79.71%	0.01138641
chr1	39957318	39991607	BMP8A	0	.	39957318	39991607	100,155,100	55.11%	0.080167637
chr1	40026488	40042462	PABPC4	0	.	40026488	40042462	175,80,175	21.31%	0.391307962
chr1	40089825	40105617	HEYL	0	.	40089825	40105617	125,130,125	47.06%	0.122360513
chr1	40124793	40137710	NT5C1A	0	.	40124793	40137710	200,55,200	15.94%	0.497708263
chr1	40144320	40157361	HPCAL4	0	.	40144320	40157361	150,105,150	33%	0.23403218
chr1	40157854	40229586	PPIE	0	.	40157854	40229586	150,105,150	38.44%	0.184217988
chr1	40222854	40254533	BMP8B	0	.	40222854	40254533	75,180,75	64.83%	0.042910691
chr1	40235195	40237020	OXCT2	0	.	40235195	40237020	25,230,25	89.14%	0.002750167
chr1	40306723	40349183	TRIT1	0	.	40306723	40349183	175,80,175	23.43%	0.360178999
chr1	40361098	40367928	MYCL	0	.	40361098	40367928	175,80,175	22.66%	0.370789431
chr1	40420802	40435638	MFSD2A	0	.	40420802	40435638	125,130,125	40.67%	0.166982319
chr1	40505905	40538321	CAP1	0	.	40505905	40538321	175,80,175	29.53%	0.275027518
chr1	40538379	40563375	PPT1	0	.	40538379	40563375	175,80,175	21.97%	0.381012222
chr1	40627045	40706593	RLF	0	.	40627045	40706593	175,80,175	20.79%	0.399782914
chr1	40711619	40717363	TMCO2	0	.	40711619	40717363	75,180,75	66.41%	0.038139761
chr1	40723779	40759856	ZMPSTE24	0	.	40723779	40759856	200,55,200	19.02%	0.433408378
chr1	40766159	40783488	COL9A2	0	.	40766159	40783488	125,130,125	42.16%	0.155899915
chr1	40810522	40888998	SMAP2	0	.	40810522	40888998	200,55,200	18.19%	0.44905213
chr1	40915774	40929390	ZFP69B	0	.	40915774	40929390	50,205,50	71.19%	0.026305434
chr1	40942887	40962015	ZFP69	0	.	40942887	40962015	75,180,75	64.96%	0.042478631
chr1	40974413	40982228	EXO5	0	.	40974413	40982228	75,180,75	64.2%	0.045039856
chr1	40997233	41013841	ZNF684	0	.	40997233	41013841	25,230,25	81.5%	0.009216467
chr1	41086351	41131329	RIMS3	0	.	41086351	41131329	175,80,175	29.46%	0.275934305
chr1	41157320	41237275	NFYC	0	.	41157320	41237275	255,0,255	5.22%	0.8236039
chr1	41249684	41306124	KCNQ4	0	.	41249684	41306124	175,80,175	23.29%	0.36210732
chr1	41326729	41328018	CITED4	0	.	41326729	41328018	50,205,50	71.03%	0.026699837
chr1	41445007	41478235	CTPS1	0	.	41445007	41478235	255,0,255	7.7%	0.728778788
chr1	41481269	41488909	SLFNL1	0	.	41481269	41488909	50,205,50	74.55%	0.019234181
chr1	41492872	41707826	SCMH1	0	.	41492872	41707826	200,55,200	17.87%	0.456219047
chr1	41827594	41849262	FOXO6	0	.	41827594	41849262	75,180,75	61.96%	0.052367987
chr1	41944446	41950344	EDN2	0	.	41944446	41950344	100,155,100	55.44%	0.078931224
chr1	41972036	42501596	HIVEP3	0	.	41972036	42501596	125,130,125	41.45%	0.160477454
chr1	42619092	42621495	GUCA2B	0	.	42619092	42621495	25,230,25	84.8%	0.005830439
chr1	42628362	42630389	GUCA2A	0	.	42628362	42630389	25,230,25	82.57%	0.008074886
chr1	42642210	42801548	FOXJ3	0	.	42642210	42801548	255,0,255	9.71%	0.659898042
chr1	42846466	42888249	RIMKLA	0	.	42846466	42888249	150,105,150	33.18%	0.232303799
chr1	42896000	42921938	ZMYND12	0	.	42896000	42921938	100,155,100	59.35%	0.061905511
chr1	42921788	42939056	PPCS	0	.	42921788	42939056	175,80,175	24.87%	0.339540911
chr1	42929001	43120335	CCDC30	0	.	42929001	43120335	75,180,75	69.5%	0.029810064
chr1	43124096	43142429	PPIH	0	.	43124096	43142429	200,55,200	18.74%	0.438683027
chr1	43148098	43168020	YBX1	0	.	43148098	43168020	255,0,255	5.29%	0.820953298
chr1	43198764	43205925	CLDN19	0	.	43198764	43205925	125,130,125	48.37%	0.114754435
chr1	43212006	43232755	P3H1	0	.	43212006	43232755	125,130,125	48.37%	0.11469394
